60 256
0	0.721112119868941	0.407697279143592	0.647007021023662	1.39221912270907	0.311144978918189	0	0.316326075843537	0	0	0	0	0	0.392226532069936	0	0	0	0	0.411240164696264	0	0	0	0	0	0	0	0	0	0	0.466816823992251	0	0	0	0.817277786430520	0	1.17909050904404	0	0	0	0	0	0	0	0	0	0.401358727853359	0	0	1.47354933075922	0.227531975199265	0	1.27038964369668	0.201299867191410	0.402325108167944	0.463262267097615	0.373866486057399	0	0	0	0	1.13505868270550	0	0	-0.301991453547038	0.626311293091246	0.334805267028617	0	0.207708301648695	0	0	0	0	0	0	0	0	0	1.27670876501248	0	0	0.361538185395491	0	0	0	0	0	0	0	0	0	0.924548309830939	1.31600729882916	0	0	0	0.179000415599000	0	0	0	0	0	0	0	1.01480634166321	0	1.04946958575427	0	0	0.254430168737013	-0.687111316440377	0	0.565555822990279	0	0	0	0.586297887464869	0	-0.307197051775243	0	0	0	0	0	0.232009605971646	0	0	0.326419090854643	1.11366133322758	0	0	0	0	0	0	0.615387753343827	0	0	0	0	0	0	0	0	0	0.470451103025336	0.511710987220692	0	0	0	0	0.831103430812570	0.356778653375616	0	0	0	0	0	0	0	0	0	0	1.44691898293633	0	0	0	0	0	0	0.547753354936526	0	0	0	0	0.565150611372332	0	0	0	0	0	0	0.665011346455445	0	0	0	0	0.416207522932030	1.26603032016832	0	0	0	0	0	0	0	0.625231826720743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216628623814949	0	0.558736479031844	0	0.430222602994736	0	0	0	0	0	0	0.996849468914435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147570328688010	0	0	0	0.313124577240671	0	0	0.234200801640815	0	0	0	0	0.503493833791538	0	0	0	0	0	0	0
0	0	0	0	0.176520058943797	0	0	0	0	0	0	0	0	0	0	0	0	0.104404535754302	0	0	0	0	0	0	0.0949710979237612	0	0	0	0	0	0	0	0	0	0	1.35594720473060	0	0	0	0	0	0	0	0	0	0	0.112776462050279	0	0.146268005453293	0.103661200201747	0	0	0.148270288838316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114380733130265	0	0.0923925692955466	0	0	0	0	0.171563165396828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0740028608009030	0	0	0	0	0	0	0	0.175536406868114	0	0	0.0775127446259058	0	0	0	0.355477040183587	0	0	0	0	0	0	0	0	0	0.168821255584063	0.115565777739100	0	0	0	0	0	0	0	0	0.187605656249484	0	0.233258186060394	0	0	0	0	0	0.566087193517509	0	0	0.186275761797174	0	0	0	0	0.193360851070385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158434724133007	0	0	0	0	0	0	0	0	0.378659644263810	0	0	0.113741736524918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188495817433853	0	0	0	0	0.353711954762004	0	0	0	0	0	0	0	0	0	0	0.191274747695959	0	0	0	0	0	0.0880380338533014	0	0	0	0.198270827047587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126866584013855	0.108083097894697	0	0	0	0	0.117156796632249	0	0	0	0	0	0.0763375983506789	0	0	0	0	0	1.22673318304010	0	0	0	0	0.165360279681495	0	0	0	0	0	0	0	0.113078149707014	0	0	0.266028081192703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0865616833167314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132638788467455	0	0	0	0	0	0	0	0	0.316219940426408	0	0	0	0.113926821445328	0	0	0	0	0	0	0	0.292768101917867	0.146405354647118	0	0	0	0	0	0	0	0	0	0	0.0831330199835155	0	0.152523238853924	0	0.191398308022317	0	0	0	0	0	1.73460105538811	0.121339891118815	0.0774093085478479	0.240662198592179	0	0	0	0	0.349052464534248	0	0	0.128438125356192	0	0	0	0	0	0	0.156724907592126	0	0	0	0	0	0	0	0	0	0	0.367721853494570	0	0	0	0.0870838478987372	0	0	0	0	0.344119347671622	0.113388735343075	0	0	-0.0578913575828538	0	0	0	0	0	0	0	0	0	0	0	0.346574237523163	0	0.0905622369385977	0	0	0	0.177697532507458	0	0	0	0.127005345366540	0	0	-0.421462429666514	0	0	0	0	0	0	0	0	0	0	0.133543922473499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0494639678131222	0	0	0.143230430873439	0	0	0	0	0	0	0	0	0	0	0	0	0.144701657417129	0	0	0	0	0	0	0	0	0	0	0.101069653327996	0
0	0	0	0	0.307751849655966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35594720473060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777654767270491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252741687294167	0	0	0	0	0	0	0	0	0	0	0.959578617063247	0	0	0	0.179250842825242	0	0.232212584394699	0	0	0	0	0	0.647189026475073	0	0	0	0	0.118851623518659	0	0	0	0	0	0	0	0	0.241550686809114	0	0.537748007932023	0	0	0	0	0	0.431315720933309	0	0	0.215582367938577	0	0	0	0.209543111462466	0.217360292860435	0	0	0	0	0	0	0	0	0	0	0	0.0727097702101611	0	0	0	0	0	0	0	0	1.25862595452175	0	0	0	0	0	0.255217997702830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0798621656395883	0	0	0	0.0623016294407713	0	0	0	0	0	0	0.0432255603045890	0	0	0	0	0.0465520154196924	0	0	0	0	0	0	0	0	0	0	0	0	0.0839455509959654	0	0	0.221136389187559	0.0313619063932850	1.35594720473060	0	0.0928637643933957	0	0	0.0777276633957386	0.0422463544952458	0	0.128117563125365	0	0	0.140341466800992	0	0.100517491407722	0.0619336944075177	0	0.0819894280398919	0.100099794446726	0.0724284376378795	0	0	0	0	0	0	0	0	0	0	0.141688417505154	0	0.107237012403618	0	0.177293053346999	0	0	0.0440409376301658	0	0	0	0	0	0	0	0	0.0611807091578241	0	0	0	0.116330566966942	0	0.0665720418292994	0	0.267648593727072	0	0	0.153960143589444	0	0.122880659854213	0	0.0542807867691858	0	0	0	0.133482284843357	0.106172315880389	0	0	0	0	0	0	0.158652374254384	0	0	0	0	0.123123069325105	0	0	0.110565437033124	0.0238352692465080	0	0	0	0	0	0	0.114528589045284	0.0708523129547559	0.0786599936211964	0	0	0	0	0	0	0	0.180216912974292	0.0862740971921065	0	0	0	0	0	0	0	0.0265375624939886	0	0.129929213450827	0	0	0	0	0	0.0741088997592545	0	0.0593066170213770	0.00494628891671617	0.124248426491526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0628338499616325	0.117892702292892	0	0	-0.0851717653793599	0	0	0	0	0	0	0	0.0923686323117361	0	0	0	0	0	0.117032965854866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684863166303824	0	0	0	0	0	0	0	-0.165366229309766	0.312441267504364	0	0	0.0350714913640827	0	0	-0.0911117006020280	0	0	0	0	0	0.218054616501935	0	0	0	0	0	0	0	0.0770243893086574	0	0	0.0420261000683942	0	0	0	0	0	0	0	0	0.0812359332997444	0	0	0
0	0.0809484658970803	0	0	0.186645154692565	0	0	0	0	0.152932177871794	0	0.0618290259695814	0	0	0	0	0	0	0	0	0	0	0	0.259677729069633	0	0	0	0	0	0	0	0	0	0	0	1.35594720473060	0	0	0	0	0	0.272948878067254	0	0	0	0	0	0	0.169056043233472	0	0	0	0	0	0	0	0	0	0	0	0.305222353236857	0	0	0.207595695549708	0.112049206450759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170141544192589	0	0	0	0	0	0.286748148377763	0	0	0	0	0	0	0.157500176763271	0	0.227124449909938	0	0.258426161978611	0	0	0	0.581636831515701	0	0	0	0	0.276501374241194	0	0	0	0.232091249179927	0	0	0	0	0.206071309003069	0	0	0	0	0	0	0	0.582796303587478	0.172042378447747	0	0	0	0	0	0	0.187757680102999	0.457680817986789	0	0.0644623600356100	0	0	0	0	0	0	0	0.402557871821749	0	0	0	0	0	0	0.166955857054919	0	0	0.781841338481513	0	0	0	0	0	0.160628536804630	0	0.263201272469076	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209284153933904	0.145095362746334	0	0.219612240929801	0	0	0	0	0	0	0	0	0	0	0	0	-0.299094791494221	0	0	0	0	0	0	0	0	0	0	0.538267499352082	0	0	0	0	0	0	0	0	0	0	0	0	0.233721995934388	0	0	0	0	0	0.191160620537324	0	0	0	0	0	0	0	0	0	0	0	0	0.194292445643635	0	0	0	0	0	0	0	0	0.413235257838559	0.237561686246382	0	0.239821679492255
0	0	0	0.111092621256793	0.214361949970384	0	0	0	0.190862527032863	0.430799629125082	0	0.394510961039831	0	0	0	0	0	0	0	0.245237025024139	0	0	0	0.566258596361238	0.142297472619544	0	0	0	0.297800244931034	0.215611195002927	0	0	0	0.216702027418016	0.152903060644122	0.840528256829147	0.228531177794840	0	0	0	0	0.575529327677149	0	0	0	0	0	0.157291231090042	1.54700244149331	0.422660717608964	0	0.102806450557243	0.0863949022563083	0	0	0	0	0	0	0	0.104908853094847	0	0	0	0.194132790764683	0	0	0	0	0	0	0	-0.154316038197779	0	0.183187661133161	0.245309004005766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.185949008622745	0	0	0	0	0	0.793828671731283	0	0	0	0	0	0.288667628993226	0	0	0	0	0.456883758760122	0.0941320819002974	0	0	0.264221994264003	0.522301481693843	0.220493404855098	0	0.526719848669297	0.719075225415752	0	0	0	0.223816655167269	0	0	0.281651647020471	0	0	0	0	0	0	0	0	0.366531336642700	0.277020665362363	0	0.126857881558429	0	-0.214350069951889	0.203942811309406	0	0.293695090740796	0.257561371075561	0.497925479008923	-0.196539990531968	0	0	0.256993421415832	0.137847203856691	0.265427105494211	0	0	0	0.274144708912763	-0.0727728901569205	0.187055340133552	0.273260112410251	0	0.148172667195110	0	0	0	0	0.389685511843646	0	0	0	0.280379963205973	0	0	0	0	0	0	0	0.113608645991231	0	0	0	0	0	0	0.317690134760206	0	0	0.282218919241797	0	0.308622247063916	0.118157158806077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259909287546590	0	0	0	0.775261135776025	0	0.318666380972994	0	0	0	0	0	0	0	0	0	0	0	0	0.407734109054713	0	0	0	0	0	0	0	0	0	0.273908524731079	0	0	0	0	0	0	0.167716292588428	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.588911216146175	0	0.594871200848382	0.449655502420012	0	0	0	0	0	0.473021931073251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.178359534770925	0	0	0	0	0	0	0	0	0.650123194470843	0	0	0	0	0	0	0	0	0.449866308063129	0.483626764977402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560136158602141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552518988293784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522865031689562	0	0	0.395111983043740	0	0	0.449619423659094	0	0	0	0	0	0	0	0	0.660760914893635	0	0	0	0	0	0	0	0	0.550562708409312	0	0	0	0	0	0	0	1.18994497263853	0	0	0	0	0	0.378268368112348	0	0.552608076396833	0.461975590818813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44691898293633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.748366320278559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.308868311232474	0	0	0	0	0	0	0	1.17675418904005	0.463461337032912	0	0.234193929586668	0	0	0	0.329334575499026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494060641853940	0	0	0	0	0	0	0	0	0	0	-0.319458427594978	0	0	0.937478310709145	0	0	0	0	1.20323488586417	0	0	0	0	0	0	0	0	0	0.582606405114533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.578581547141725	0	0	0.655436893465088	0	0	0.230701501091010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531023078091697	0	0	0	1.76686191760633	0	0	0.585918210547095	0	0.321541379750236	0	0	0.437763872535654	0	0	0	0	0	0.601545304288794	0	0.753311538143681	0	0	0	0	0	0	0	0	0	0	0.468086923487553	0	0	0.562189003201190	1.38315601066977	0	0.214669534274391	0	0.575504557702319	0.454292061481020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611804426237849	0	0	0	0	0	0	0	0.335607931081747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319908686662926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293519917074214	0	0	0	0.664598833449210	0	0.505629819508796	0	0	0	0	0	0.561481226833987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.28563713180061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563371497270006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444070115892368	0	0	0	0	0	0	1.54700244149331	0.505492296635840	0	0	0.181396608971933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69659561491712	0	0	0.605605804637370	0	0	0.398080273439473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529845759396115	0	0	0	0	0	0	0	1.22859564448777	0	0	0	0	0	0	0	0	0	0.668403868234894	0	0	0	0	0	0	0	0.591902432001997	0	0	0	0	0	0	0	0.627030160843746	1.03395666641964	0	0	0	0	0.297640250560303	0	0	0	0	0.635800635572046	0	0	0	0	0	0	1.08359343476435	0	0	0.471956946152964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.942291759967553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736071972540291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45563011015447
